var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter,best_stage1_obj
1848,1,1013.3988380145391,1013.3988380145391,1013.3988380145391,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1848_iter0000_d001848.csv,0,1013.3988380145391
1810,1,1013.399432365351,1013.399432365351,1013.399432365351,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1810_iter0000_d001810.csv,0,1013.399432365351
1714,1,1013.3997538926637,1013.3997538926637,1013.3997538926637,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1714_iter0000_d001714.csv,0,1013.3997538926637
1805,1,1013.4004366440219,1013.4004366440219,1013.4004366440219,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1805_iter0000_d001805.csv,0,1013.4004366440219
1405,1,1013.4008497772388,1013.4008497772388,1013.4008497772388,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1405_iter0000_d001405.csv,0,1013.4008497772388
1417,1,1013.4051075693309,1013.4051075693309,1013.4051075693309,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1417_iter0000_d001417.csv,0,1013.4051075693309
1970,1,1013.4087778636986,1013.4087778636986,1013.4087778636986,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1970_iter0000_d001970.csv,0,1013.4087778636986
902,1,1013.4104858201696,1013.4104858201696,1013.4104858201696,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0902_iter0000_d000902.csv,0,1013.4104858201696
407,1,1013.412316397959,1013.412316397959,1013.412316397959,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0407_iter0000_d000407.csv,0,1013.412316397959
799,1,1013.4126229004805,1013.4126229004805,1013.4126229004805,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0799_iter0000_d000799.csv,0,1013.4126229004805
2215,1,1013.413308880852,1013.413308880852,1013.413308880852,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2215_iter0000_d002215.csv,0,1013.413308880852
1389,1,1013.4150564084814,1013.4150564084814,1013.4150564084814,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1389_iter0000_d001389.csv,0,1013.4150564084814
1578,1,1013.4164488031709,1013.4164488031709,1013.4164488031709,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1578_iter0000_d001578.csv,0,1013.4164488031709
1908,1,1013.417983112912,1013.417983112912,1013.417983112912,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1908_iter0000_d001908.csv,0,1013.417983112912
637,1,1013.4179943512206,1013.4179943512206,1013.4179943512206,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0637_iter0000_d000637.csv,0,1013.4179943512206
747,1,1013.4225231075375,1013.4225231075375,1013.4225231075375,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0747_iter0000_d000747.csv,0,1013.4225231075375
1998,1,1013.4279400187481,1013.4279400187481,1013.4279400187481,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1998_iter0000_d001998.csv,0,1013.4279400187481
1529,1,1013.428707511763,1013.428707511763,1013.428707511763,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1529_iter0000_d001529.csv,0,1013.428707511763
540,1,1013.4288020219826,1013.4288020219826,1013.4288020219826,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0540_iter0000_d000540.csv,0,1013.4288020219826
447,1,1013.4301187267284,1013.4301187267284,1013.4301187267284,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0447_iter0000_d000447.csv,0,1013.4301187267284
602,1,1013.430239489804,1013.430239489804,1013.430239489804,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0602_iter0000_d000602.csv,0,1013.430239489804
1504,1,1013.4308347730653,1013.4308347730653,1013.4308347730653,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1504_iter0000_d001504.csv,0,1013.4308347730653
2008,1,1013.433793318508,1013.433793318508,1013.433793318508,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2008_iter0000_d002008.csv,0,1013.433793318508
2319,1,1013.43606984657,1013.43606984657,1013.43606984657,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2319_iter0000_d002319.csv,0,1013.43606984657
1394,1,1013.4384805256535,1013.4384805256535,1013.4384805256535,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1394_iter0000_d001394.csv,0,1013.4384805256535
1738,1,1013.4397741744309,1013.4397741744309,1013.4397741744309,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1738_iter0000_d001738.csv,0,1013.4397741744309
1237,1,1013.4524336005143,1013.4524336005143,1013.4524336005143,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1237_iter0000_d001237.csv,0,1013.4524336005143
692,1,1013.4540538308119,1013.4540538308119,1013.4540538308119,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0692_iter0000_d000692.csv,0,1013.4540538308119
1222,1,1013.4583337794138,1013.4583337794138,1013.4583337794138,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1222_iter0000_d001222.csv,0,1013.4583337794138
794,1,1013.4584614207314,1013.4584614207314,1013.4584614207314,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0794_iter0000_d000794.csv,0,1013.4584614207314
777,1,1013.4589033258841,1013.4589033258841,1013.4589033258841,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0777_iter0000_d000777.csv,0,1013.4589033258841
1454,1,1013.4602692173033,1013.4602692173033,1013.4602692173033,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1454_iter0000_d001454.csv,0,1013.4602692173033
2265,1,1013.4608779741777,1013.4608779741777,1013.4608779741777,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2265_iter0000_d002265.csv,0,1013.4608779741777
1942,1,1013.4620299423774,1013.4620299423774,1013.4620299423774,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1942_iter0000_d001942.csv,0,1013.4620299423774
1674,1,1013.4631048212743,1013.4631048212743,1013.4631048212743,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1674_iter0000_d001674.csv,0,1013.4631048212743
1398,1,1013.4635957018382,1013.4635957018382,1013.4635957018382,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1398_iter0000_d001398.csv,0,1013.4635957018382
530,1,1013.463604041088,1013.463604041088,1013.463604041088,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0530_iter0000_d000530.csv,0,1013.463604041088
381,1,1013.4640681376477,1013.4640681376477,1013.4640681376477,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0381_iter0000_d000381.csv,0,1013.4640681376477
386,1,1013.4654815541973,1013.4654815541973,1013.4654815541973,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0386_iter0000_d000386.csv,0,1013.4654815541973
268,1,1013.4664886011083,1013.4664886011083,1013.4664886011083,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0268_iter0000_d000268.csv,0,1013.4664886011083
1753,1,1013.4665770095362,1013.4665770095362,1013.4665770095362,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1753_iter0000_d001753.csv,0,1013.4665770095362
1760,1,1013.4666711172008,1013.4666711172008,1013.4666711172008,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1760_iter0000_d001760.csv,0,1013.4666711172008
350,1,1013.467118604645,1013.467118604645,1013.467118604645,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0350_iter0000_d000350.csv,0,1013.467118604645
61,1,1013.4675079790297,1013.4675079790297,1013.4675079790297,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0061_iter0000_d000061.csv,0,1013.4675079790297
56,1,1013.4688821490682,1013.4688821490682,1013.4688821490682,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0056_iter0000_d000056.csv,0,1013.4688821490682
226,1,1013.4702536720964,1013.4702536720964,1013.4702536720964,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0226_iter0000_d000226.csv,0,1013.4702536720964
200,1,1013.4704330930326,1013.4704330930326,1013.4704330930326,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0200_iter0000_d000200.csv,0,1013.4704330930326
2375,1,1013.4709215563587,1013.4709215563587,1013.4709215563587,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2375_iter0000_d002375.csv,0,1013.4709215563587
276,1,1013.473357352006,1013.473357352006,1013.473357352006,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0276_iter0000_d000276.csv,0,1013.473357352006
133,1,1013.4736816139372,1013.4736816139372,1013.4736816139372,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0133_iter0000_d000133.csv,0,1013.4736816139372
766,1,1013.4744160713199,1013.4744160713199,1013.4744160713199,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0766_iter0000_d000766.csv,0,1013.4744160713199
51,1,1013.4769585939673,1013.4769585939673,1013.4769585939673,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0051_iter0000_d000051.csv,0,1013.4769585939673
631,1,1013.4776950100668,1013.4776950100668,1013.4776950100668,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0631_iter0000_d000631.csv,0,1013.4776950100668
1849,1,1013.4784064259454,1013.4784064259454,1013.4784064259454,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1849_iter0000_d001849.csv,0,1013.4784064259454
1465,1,1013.481135374762,1013.481135374762,1013.481135374762,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1465_iter0000_d001465.csv,0,1013.481135374762
76,1,1013.4817174177057,1013.4817174177057,1013.4817174177057,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0076_iter0000_d000076.csv,0,1013.4817174177057
81,1,1013.4817271814369,1013.4817271814369,1013.4817271814369,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0081_iter0000_d000081.csv,0,1013.4817271814369
243,1,1013.484681489562,1013.484681489562,1013.484681489562,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0243_iter0000_d000243.csv,0,1013.484681489562
393,1,1013.4886249101711,1013.4886249101711,1013.4886249101711,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0393_iter0000_d000393.csv,0,1013.4886249101711
398,1,1013.4911076853435,1013.4911076853435,1013.4911076853435,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0398_iter0000_d000398.csv,0,1013.4911076853435
317,1,1013.4936124524999,1013.4936124524999,1013.4936124524999,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0317_iter0000_d000317.csv,0,1013.4936124524999
16,1,1013.4969764060156,1013.4969764060156,1013.4969764060156,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0016_iter0000_d000016.csv,0,1013.4969764060156
68,1,1013.4985669624919,1013.4985669624919,1013.4985669624919,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0068_iter0000_d000068.csv,0,1013.4985669624919
2065,1,1013.9848473837073,1013.9848473837073,1013.9848473837073,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2065_iter0000_d002065.csv,0,1013.9848473837073
2156,1,1014.0189321342173,1014.0189321342173,1014.0189321342173,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2156_iter0000_d002156.csv,0,1014.0189321342173
1007,1,1014.0793157075931,1014.0793157075931,1014.0793157075931,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1007_iter0000_d001007.csv,0,1014.0793157075931
892,1,1014.0857250964976,1014.0857250964976,1014.0857250964976,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0892_iter0000_d000892.csv,0,1014.0857250964976
2119,1,1014.0965863254708,1014.0965863254708,1014.0965863254708,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2119_iter0000_d002119.csv,0,1014.0965863254708
1189,1,1014.1230923457181,1014.1230923457181,1014.1230923457181,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1189_iter0000_d001189.csv,0,1014.1230923457181
904,1,1014.1236928981639,1014.1236928981639,1014.1236928981639,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0904_iter0000_d000904.csv,0,1014.1236928981639
2048,1,1014.126916060092,1014.126916060092,1014.126916060092,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2048_iter0000_d002048.csv,0,1014.126916060092
2192,1,1014.1378592395283,1014.1378592395283,1014.1378592395283,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2192_iter0000_d002192.csv,0,1014.1378592395283
2188,1,1014.1382333485161,1014.1382333485161,1014.1382333485161,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2188_iter0000_d002188.csv,0,1014.1382333485161
2295,1,1014.1444202697027,1014.1444202697027,1014.1444202697027,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2295_iter0000_d002295.csv,0,1014.1444202697027
2366,1,1014.1567925804184,1014.1567925804184,1014.1567925804184,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2366_iter0000_d002366.csv,0,1014.1567925804184
2271,1,1014.1571689674948,1014.1571689674948,1014.1571689674948,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2271_iter0000_d002271.csv,0,1014.1571689674948
1778,1,1014.1581901109444,1014.1581901109444,1014.1581901109444,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1778_iter0000_d001778.csv,0,1014.1581901109444
1153,1,1014.1587493970753,1014.1587493970753,1014.1587493970753,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1153_iter0000_d001153.csv,0,1014.1587493970753
1546,1,1014.1646276712557,1014.1646276712557,1014.1646276712557,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1546_iter0000_d001546.csv,0,1014.1646276712557
905,1,1014.1666425850013,1014.1666425850013,1014.1666425850013,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0905_iter0000_d000905.csv,0,1014.1666425850013
1661,1,1014.1688248720518,1014.1688248720518,1014.1688248720518,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1661_iter0000_d001661.csv,0,1014.1688248720518
1601,1,1014.1698436056275,1014.1698436056275,1014.1698436056275,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1601_iter0000_d001601.csv,0,1014.1698436056275
1164,1,1014.1717834721192,1014.1717834721192,1014.1717834721192,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1164_iter0000_d001164.csv,0,1014.1717834721192
1896,1,1014.1727085400544,1014.1727085400544,1014.1727085400544,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1896_iter0000_d001896.csv,0,1014.1727085400544
683,1,1014.1742557777302,1014.1742557777302,1014.1742557777302,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0683_iter0000_d000683.csv,0,1014.1742557777302
1298,1,1014.1758906703751,1014.1758906703751,1014.1758906703751,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1298_iter0000_d001298.csv,0,1014.1758906703751
1800,1,1014.1766328889101,1014.1766328889101,1014.1766328889101,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1800_iter0000_d001800.csv,0,1014.1766328889101
1101,1,1014.17792061467,1014.17792061467,1014.17792061467,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1101_iter0000_d001101.csv,0,1014.17792061467
1233,1,1014.1819455173473,1014.1819455173473,1014.1819455173473,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1233_iter0000_d001233.csv,0,1014.1819455173473
1357,1,1014.1833627820106,1014.1833627820106,1014.1833627820106,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1357_iter0000_d001357.csv,0,1014.1833627820106
883,1,1014.1840020286317,1014.1840020286317,1014.1840020286317,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0883_iter0000_d000883.csv,0,1014.1840020286317
1913,1,1014.1842560289011,1014.1842560289011,1014.1842560289011,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1913_iter0000_d001913.csv,0,1014.1842560289011
2263,1,1014.1865122890116,1014.1865122890116,1014.1865122890116,design_optimisation\optim_out_v4_1\candidate_bank\designs\var2263_iter0000_d002263.csv,0,1014.1865122890116
1579,1,1014.1865152264944,1014.1865152264944,1014.1865152264944,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1579_iter0000_d001579.csv,0,1014.1865152264944
1162,1,1014.1884777969609,1014.1884777969609,1014.1884777969609,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1162_iter0000_d001162.csv,0,1014.1884777969609
1516,1,1014.1885314906426,1014.1885314906426,1014.1885314906426,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1516_iter0000_d001516.csv,0,1014.1885314906426
666,1,1014.189055247362,1014.189055247362,1014.189055247362,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0666_iter0000_d000666.csv,0,1014.189055247362
754,1,1014.1906225505155,1014.1906225505155,1014.1906225505155,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0754_iter0000_d000754.csv,0,1014.1906225505155
887,1,1014.193719346507,1014.193719346507,1014.193719346507,design_optimisation\optim_out_v4_1\candidate_bank\designs\var0887_iter0000_d000887.csv,0,1014.193719346507
1494,1,1014.2000416483187,1014.2000416483187,1014.2000416483187,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1494_iter0000_d001494.csv,0,1014.2000416483187
1167,1,1014.2013246163688,1014.2013246163688,1014.2013246163688,design_optimisation\optim_out_v4_1\candidate_bank\designs\var1167_iter0000_d001167.csv,0,1014.2013246163688
